lat,lon,id,name,geometry,index_right,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,LSOA name,10th percentile (£),20th percentile (£),30th percentile (£),40th percentile (£),50th percentile (£),60th percentile (£),70th percentile (£),80th percentile (£),90th percentile (£),Percentage of occupied addresses with income information (%),Population,IMD Score,Station Name,Start Count,End Count,Total Demand,Normalized Demand
51.485917,-0.124469,BikePoints_74,"Vauxhall Cross, Vauxhall",POINT (-0.124469 51.485917),3175,E01033208,Lambeth 004G,E02000621,Lambeth 004,E09000022,Lambeth,Lambeth 004G," 8,988 "," 17,188 "," 21,691 "," 27,568 ",35079.0," 44,707 "," 56,598 "," 73,261 "," 105,648 ",83.6,2440.0,18.8,"Vauxhall Cross, Vauxhall",21775.0,21838,43613.0,0.3418455726166122
51.532199,-0.10548,BikePoints_75,"Torrens Street, Angel",POINT (-0.10548 51.532199),2900,E01035655,Islington 020F,E02000573,Islington 020,E09000019,Islington,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Torrens Street, Angel",5778.0,5802,11580.0,0.09076586639076352
51.525595,-0.144083,BikePoints_76,"Longford Street, The Regent's Park",POINT (-0.144083 51.525595),990,E01000946,Camden 021B,E02000186,Camden 021,E09000007,Camden,Camden 021B," 10,147 "," 16,168 "," 20,713 "," 24,532 ",28778.0," 33,337 "," 41,670 "," 56,324 "," 86,239 ",91.6,2339.0,14.8,"Longford Street, The Regent's Park",7301.0,6608,13909.0,0.10902093571926855
51.523418,-0.124121,BikePoints_77,"Russell Square Station, Bloomsbury",POINT (-0.124121 51.523418),867,E01000853,Camden 029H,E02007115,Camden 029,E09000007,Camden,Camden 025A," 12,346 "," 17,407 "," 20,913 "," 23,601 ",27131.0," 30,896 "," 35,569 "," 41,909 "," 52,378 ",93.9,1786.0,30.8,"Russell Square Station, Bloomsbury",13313.0,13893,27206.0,0.2132449189142584
51.524868,-0.099489,BikePoints_78,"Sadlers Sports Centre, Finsbury",POINT (-0.099489 51.524868),2837,E01002703,Islington 023C,E02000576,Islington 023,E09000019,Islington,Islington 023C," 9,926 "," 15,280 "," 19,003 "," 24,151 ",29024.0," 32,949 "," 39,494 "," 53,879 "," 90,767 ",93.5,1682.0,27.3,"Sadlers Sports Centre, Finsbury",11016.0,9995,21011.0,0.16468753184251572
51.511726,-0.113855,BikePoints_79,"Arundel Street, Temple",POINT (-0.113855 51.511726),4986,E01004735,Westminster 018B,E02000977,Westminster 018,E09000033,Westminster,Westminster 018B," 10,397 "," 17,212 "," 21,984 "," 25,963 ",30450.0," 36,926 "," 46,328 "," 59,842 "," 100,457 ",84.5,1426.0,35.3,"Arundel Street, Temple",7385.0,7766,15151.0,0.11875592760677531
51.500693,-0.102091,BikePoints_80,"Webber Street , Southwark",POINT (-0.102091 51.500693),4201,E01032583,Southwark 034D,E02006802,Southwark 034,E09000028,Southwark,Southwark 034D," 8,122 "," 14,304 "," 19,547 "," 23,762 ",28178.0," 33,451 "," 40,103 "," 53,500 "," 78,580 ",93.7,1730.0,30.2,"Webber Street , Southwark",13450.0,12935,26385.0,0.2068097914266231
51.520253,-0.141327,BikePoints_81,"Great Titchfield Street, Fitzrovia",POINT (-0.141327 51.520253),4977,E01004765,Westminster 013D,E02000972,Westminster 013,E09000033,Westminster,Westminster 013D," 11,991 "," 18,381 "," 22,872 "," 27,449 ",33872.0," 40,425 "," 49,544 "," 68,630 "," 112,722 ",91.9,2687.0,18.7,"Great Titchfield Street, Fitzrovia",9678.0,9687,19365.0,0.1517859242363675
51.509639,-0.13151,BikePoints_83,"Panton Street, West End",POINT (-0.13151 51.509639),4984,E01004734,Westminster 018A,E02000977,Westminster 018,E09000033,Westminster,Westminster 018A," 11,879 "," 16,892 "," 21,219 "," 25,150 ",31392.0," 37,488 "," 46,019 "," 58,282 "," 90,329 ",86.1,1825.0,30.2,"Panton Street, West End",17245.0,18551,35796.0,0.28057469372398713
51.515937,-0.111778,BikePoints_84,"Breams Buildings, Holborn",POINT (-0.111778 51.515937),997,E01032740,City of London 001G,E02000001,City of London 001,E09000001,City of London,City of London 001G," 12,183 "," 23,031 "," 33,305 "," 41,173 ",50820.0," 63,736 "," 77,876 "," 98,370 "," 156,446 ",87.0,1742.0,15.8,"Breams Buildings, Holborn",8474.0,8608,17082.0,0.1338914101629553
51.500647,-0.0786,BikePoints_85,"Tanner Street, Bermondsey",POINT (-0.0786 51.500647),4155,E01032646,Southwark 036B,E02006942,Southwark 036,E09000028,Southwark,Southwark 003I," 12,179 "," 20,830 "," 26,050 "," 30,811 ",38817.0," 51,636 "," 64,067 "," 82,633 "," 116,075 ",96.5,1725.0,14.0,"Tanner Street, Bermondsey",13932.0,13991,27923.0,0.21886487799907509
51.489479,-0.115156,BikePoints_86,"Sancroft Street, Vauxhall",POINT (-0.115156 51.489479),3228,E01003105,Lambeth 003B,E02000620,Lambeth 003,E09000022,Lambeth,Lambeth 003B," 11,580 "," 17,075 "," 21,019 "," 24,928 ",28836.0," 33,122 "," 37,617 "," 46,065 "," 57,676 ",99.0,1864.0,29.3,"Sancroft Street, Vauxhall",6178.0,6099,12277.0,0.09622906232119202
51.51863,-0.132676,BikePoints_88,"Percy Street, Bloomsbury",POINT (-0.132676 51.51863),974,E01000850,Camden 026A,E02000191,Camden 026,E09000007,Camden,Camden 026A," 9,703 "," 19,509 "," 25,435 "," 31,551 ",37691.0," 44,010 "," 51,063 "," 61,784 "," 80,318 ",82.6,1115.0,14.3,"Percy Street, Bloomsbury",3720.0,3769,7489.0,0.058699963160658716
51.52625,-0.123509,BikePoints_89,"Tavistock Place, Bloomsbury",POINT (-0.123509 51.52625),944,E01000937,Camden 029G,E02007115,Camden 029,E09000007,Camden,Camden 025B," 1,814 "," 6,866 "," 13,040 "," 19,064 ",24278.0," 30,397 "," 34,862 "," 42,967 "," 60,786 ",60.3,761.0,14.3,"Tavistock Place, Bloomsbury",9924.0,9207,19131.0,0.14995179533002564
51.533019,-0.139174,BikePoints_90,"Harrington Square 1, Camden Town",POINT (-0.139174 51.533019),963,E01000947,Camden 021C,E02000186,Camden 021,E09000007,Camden,Camden 021C," 10,398 "," 16,700 "," 22,615 "," 25,678 ",30563.0," 36,657 "," 42,660 "," 51,954 "," 70,385 ",92.6,2358.0,24.7,"Harrington Square 1, Camden Town",11373.0,10218,21591.0,0.16923366331977333
51.493686,-0.111014,BikePoints_91,"Walnut Tree Walk, Vauxhall",POINT (-0.111014 51.493686),3174,E01003015,Lambeth 002A,E02000619,Lambeth 002,E09000022,Lambeth,Lambeth 002A," 10,856 "," 15,644 "," 19,864 "," 23,053 ",27268.0," 30,290 "," 34,621 "," 42,584 "," 59,369 ",98.3,1688.0,26.7,"Walnut Tree Walk, Vauxhall",9641.0,8970,18611.0,0.14587595331593262
51.498898,-0.10044,BikePoints_92,"Borough Road, Elephant & Castle",POINT (-0.10044 51.498898),4163,E01003932,Southwark 034B,E02006802,Southwark 034,E09000028,Southwark,Southwark 034B," 10,912 "," 15,957 "," 20,213 "," 23,514 ",27109.0," 31,728 "," 37,110 "," 43,606 "," 56,591 ",97.4,1555.0,39.0,"Borough Road, Elephant & Castle",8653.0,8733,17386.0,0.13627421010965582
51.534408,-0.109025,BikePoints_93,"Cloudesley Road, Angel",POINT (-0.109025 51.534408),2907,E01002696,Islington 020A,E02000573,Islington 020,E09000019,Islington,Islington 020A," 16,470 "," 23,872 "," 29,084 "," 36,400 ",43837.0," 52,741 "," 66,953 "," 86,723 "," 135,213 ",96.6,2180.0,20.2,"Cloudesley Road, Angel",9057.0,5643,14700.0,0.11522091847532157
51.495061,-0.085814,BikePoints_94,"Bricklayers Arms, Borough",POINT (-0.085814 51.495061),4083,E01003941,Southwark 006C,E02000812,Southwark 006,E09000028,Southwark,Southwark 006C," 11,257 "," 16,567 "," 22,173 "," 27,574 ",33133.0," 41,584 "," 52,312 "," 67,473 "," 92,352 ",96.8,2122.0,18.2,"Bricklayers Arms, Borough",15037.0,14484,29521.0,0.23139025403469168
51.520841,-0.09734,BikePoints_95,"Aldersgate Street, Barbican",POINT (-0.09734 51.520841),995,E01000001,City of London 001A,E02000001,City of London 001,E09000001,City of London,City of London 001A," 16,598 "," 27,678 "," 37,330 "," 47,464 ",55830.0," 68,664 "," 83,251 "," 105,332 "," 153,458 ",95.1,1749.0,6.2,"Aldersgate Street, Barbican",20496.0,20582,41078.0,0.3219758427979088
51.53095,-0.078505,BikePoints_96,"Falkirk Street, Hoxton",POINT (-0.078505 51.53095),1917,E01033706,Hackney 033B,E02007111,Hackney 033,E09000012,Hackney,Hackney 027F," 11,268 "," 16,104 "," 20,945 "," 26,336 ",32971.0," 42,002 "," 53,215 "," 68,864 "," 100,267 ",90.6,1800.0,32.5,"Falkirk Street, Hoxton",9335.0,8914,18249.0,0.14303854022150633
51.497924,-0.183834,BikePoints_97,"Gloucester Road (North), Kensington",POINT (-0.183834 51.497924),3012,E01002890,Kensington and Chelsea 010C,E02000586,Kensington and Chelsea 010,E09000020,Kensington and Chelsea,Kensington and Chelsea 010C," 10,967 "," 17,576 "," 27,022 "," 39,245 ",47167.0," 61,348 "," 87,500 "," 132,237 "," 288,028 ",91.0,1731.0,9.0,"Gloucester Road (North), Kensington",12636.0,12566,25202.0,0.1975372508445615
51.525542,-0.138231,BikePoints_98,"Hampstead Road, Euston",POINT (-0.138231 51.525542),990,E01000946,Camden 021B,E02000186,Camden 021,E09000007,Camden,Camden 021B," 10,147 "," 16,168 "," 20,713 "," 24,532 ",28778.0," 33,337 "," 41,670 "," 56,324 "," 86,239 ",91.6,2339.0,14.8,"Hampstead Road, Euston",16309.0,16150,32459.0,0.2544187614143172
51.514577,-0.158264,BikePoints_99,"Old Quebec Street, Marylebone",POINT (-0.158264 51.514577),4948,E01004657,Westminster 012A,E02000971,Westminster 012,E09000033,Westminster,Westminster 012A," 13,870 "," 22,218 "," 30,624 "," 41,305 ",50846.0," 70,689 "," 94,153 "," 134,546 "," 242,010 ",90.1,1720.0,11.5,"Old Quebec Street, Marylebone",19563.0,19667,39230.0,0.30749092733243977
51.511553,-0.09294,BikePoints_101,"Queen Street 1, Bank",POINT (-0.09294 51.511553),998,E01032739,City of London 001F,E02000001,City of London 001,E09000001,City of London,City of London 001F," 17,376 "," 27,741 "," 36,607 "," 46,331 ",58299.0," 70,624 "," 84,913 "," 104,146 "," 164,959 ",92.4,1688.0,13.6,"Queen Street 1, Bank",23779.0,32758,56537.0,0.44314592298226224
51.513406,-0.076793,BikePoints_102,"Jewry Street, Aldgate",POINT (-0.076793 51.513406),998,E01032739,City of London 001F,E02000001,City of London 001,E09000001,City of London,City of London 001F," 17,376 "," 27,741 "," 36,607 "," 46,331 ",58299.0," 70,624 "," 84,913 "," 104,146 "," 164,959 ",92.4,1688.0,13.6,"Jewry Street, Aldgate",9806.0,10053,19859.0,0.15565797414975585
51.504723,-0.192538,BikePoints_103,"Vicarage Gate, Kensington",POINT (-0.192538 51.504723),3025,E01002824,Kensington and Chelsea 008A,E02000584,Kensington and Chelsea 008,E09000020,Kensington and Chelsea,Kensington and Chelsea 008A," 10,082 "," 18,135 "," 26,018 "," 36,157 ",47224.0," 58,750 "," 82,035 "," 108,475 "," 180,029 ",92.5,1330.0,10.0,"Vicarage Gate, Kensington",6083.0,5685,11768.0,0.09223944004201252
51.511594,-0.077121,BikePoints_104,"Crosswall, Tower",POINT (-0.077121 51.511594),998,E01032739,City of London 001F,E02000001,City of London 001,E09000001,City of London,City of London 001F," 17,376 "," 27,741 "," 36,607 "," 46,331 ",58299.0," 70,624 "," 84,913 "," 104,146 "," 164,959 ",92.4,1688.0,13.6,"Crosswall, Tower",24347.0,25960,50307.0,0.39431420039034026
51.515529,-0.19024,BikePoints_105,"Westbourne Grove, Bayswater",POINT (-0.19024 51.515529),4882,E01004699,Westminster 017F,E02000976,Westminster 017,E09000033,Westminster,Westminster 017F," 12,326 "," 20,272 "," 27,010 "," 34,569 ",42025.0," 52,753 "," 67,135 "," 88,020 "," 133,302 ",90.3,2572.0,14.7,"Westbourne Grove, Bayswater",11074.0,10062,21136.0,0.16566730155744194
51.514105,-0.147301,BikePoints_106,"Woodstock Street, Mayfair",POINT (-0.147301 51.514105),4990,E01035716,Westminster 013G,E02000972,Westminster 013,E09000033,Westminster,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Woodstock Street, Mayfair",6924.0,7044,13968.0,0.1094833870247137
51.526008,-0.096317,BikePoints_107,"Finsbury Leisure Centre, St. Luke's",POINT (-0.096317 51.526008),2898,E01002706,Islington 023E,E02000576,Islington 023,E09000019,Islington,Islington 023E," 11,107 "," 14,986 "," 19,581 "," 23,262 ",27604.0," 32,489 "," 39,177 "," 51,041 "," 73,763 ",90.6,2605.0,24.9,"Finsbury Leisure Centre, St. Luke's",18923.0,17317,36240.0,0.284054835751405
51.515631,-0.132328,BikePoints_109,"Soho Square , Soho",POINT (-0.132328 51.515631),4985,E01004763,Westminster 013B,E02000972,Westminster 013,E09000033,Westminster,Westminster 013B," 12,036 "," 17,519 "," 23,947 "," 28,147 ",33810.0," 40,727 "," 49,483 "," 68,962 "," 108,968 ",86.0,3030.0,23.4,"Soho Square , Soho",29619.0,35547,65166.0,0.5107813859430479
51.533043,-0.172528,BikePoints_110,"Wellington Road, St. John's Wood",POINT (-0.172528 51.533043),4961,E01004726,Westminster 003C,E02000962,Westminster 003,E09000033,Westminster,Westminster 003C," 10,844 "," 16,615 "," 23,341 "," 31,628 ",40545.0," 51,419 "," 63,730 "," 87,987 "," 146,571 ",90.7,2306.0,9.4,"Wellington Road, St. John's Wood",9295.0,8199,17494.0,0.13712073114335208
51.510017,-0.157275,BikePoints_111,"Park Lane , Hyde Park",POINT (-0.157275 51.510017),4993,E01035718,Westminster 019G,E02000978,Westminster 019,E09000033,Westminster,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Park Lane , Hyde Park",22360.0,22449,44809.0,0.35122000924902613
51.496462,-0.183289,BikePoints_113,"Gloucester Road (Central), South Kensington",POINT (-0.183289 51.496462),3002,E01002887,Kensington and Chelsea 010A,E02000586,Kensington and Chelsea 010,E09000020,Kensington and Chelsea,Kensington and Chelsea 010A," 9,784 "," 18,291 "," 25,883 "," 35,951 ",45173.0," 54,895 "," 79,893 "," 127,423 "," 234,373 ",85.3,1504.0,12.6,"Gloucester Road (Central), South Kensington",7584.0,7243,14827.0,0.11621636450568658
51.524517,-0.158963,BikePoints_114,"Park Road (Baker Street), The Regent's Park",POINT (-0.158963 51.524517),4989,E01004727,Westminster 008D,E02000967,Westminster 008,E09000033,Westminster,Westminster 008D," 10,804 "," 17,909 "," 25,588 "," 34,728 ",44390.0," 53,784 "," 70,603 "," 93,723 "," 163,232 ",85.4,3862.0,10.1,"Park Road (Baker Street), The Regent's Park",16895.0,16701,33596.0,0.2633307467412859
51.514233,-0.073537,BikePoints_115,"Braham Street, Aldgate",POINT (-0.073537 51.514233),4379,E01032767,Tower Hamlets 021F,E02000884,Tower Hamlets 021,E09000030,Tower Hamlets,Tower Hamlets 021F," 12,179 "," 19,824 "," 28,296 "," 36,202 ",46011.0," 56,405 "," 69,116 "," 85,340 "," 115,463 ",86.4,1476.0,11.9,"Braham Street, Aldgate",20754.0,20928,41682.0,0.3267100900604322
51.514499,-0.141423,BikePoints_116,"Little Argyll Street, West End",POINT (-0.141423 51.514499),4990,E01035716,Westminster 013G,E02000972,Westminster 013,E09000033,Westminster,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Little Argyll Street, West End",26525.0,29580,56105.0,0.43975983884747727
51.49288,-0.114934,BikePoints_117,"Lollard Street, Vauxhall",POINT (-0.114934 51.49288),3215,E01003112,Lambeth 002E,E02000619,Lambeth 002,E09000022,Lambeth,Lambeth 002E," 11,620 "," 16,700 "," 20,506 "," 24,183 ",27689.0," 31,853 "," 37,148 "," 45,632 "," 65,392 ",97.3,1849.0,29.9,"Lollard Street, Vauxhall",13185.0,12456,25641.0,0.20097820208338232
51.495827,-0.135478,BikePoints_118,"Rochester Row, Westminster",POINT (-0.135478 51.495827),4938,E01004744,Westminster 020D,E02000979,Westminster 020,E09000033,Westminster,Westminster 020D," 10,809 "," 15,280 "," 19,810 "," 24,042 ",28719.0," 34,083 "," 39,760 "," 51,073 "," 76,112 ",95.0,1628.0,25.5,"Rochester Row, Westminster",8189.0,8744,16933.0,0.13272352466276327
51.525893,-0.090847,BikePoints_119,"Bath Street, St. Luke's",POINT (-0.090847 51.525893),2926,E01002704,Islington 023D,E02000576,Islington 023,E09000019,Islington,Islington 023D," 10,355 "," 15,502 "," 20,399 "," 24,990 ",29633.0," 36,149 "," 44,779 "," 60,751 "," 97,690 ",93.1,2669.0,22.3,"Bath Street, St. Luke's",13244.0,13263,26507.0,0.20776604666839107
51.518913,-0.156166,BikePoints_121,"Baker Street, Marylebone",POINT (-0.156166 51.518913),4976,E01004714,Westminster 011B,E02000970,Westminster 011,E09000033,Westminster,Westminster 011B," 12,182 "," 20,739 "," 27,714 "," 35,886 ",44334.0," 54,707 "," 73,272 "," 103,485 "," 176,943 ",87.8,2629.0,10.3,"Baker Street, Marylebone",13084.0,13363,26447.0,0.20729575720522647
51.521113,-0.078869,BikePoints_122,"Norton Folgate, Liverpool Street",POINT (-0.078869 51.521113),998,E01032739,City of London 001F,E02000001,City of London 001,E09000001,City of London,City of London 001F," 17,376 "," 27,741 "," 36,607 "," 46,331 ",58299.0," 70,624 "," 84,913 "," 104,146 "," 164,959 ",92.4,1688.0,13.6,"Norton Folgate, Liverpool Street",11030.0,11170,22200.0,0.17400710137089379
51.52836,-0.104724,BikePoints_123,"St. John Street, Finsbury",POINT (-0.104724 51.52836),2829,E01002723,Islington 022C,E02000575,Islington 022,E09000019,Islington,Islington 022C," 9,817 "," 15,826 "," 19,431 "," 23,178 ",27419.0," 32,935 "," 39,144 "," 50,889 "," 72,162 ",91.6,2075.0,28.5,"St. John Street, Finsbury",6180.0,5254,11434.0,0.08962149536372971
51.496544,-0.150905,BikePoints_124,"Eaton Square, Belgravia",POINT (-0.150905 51.496544),4980,E01004690,Westminster 019D,E02000978,Westminster 019,E09000033,Westminster,Westminster 019D," 13,274 "," 19,952 "," 25,375 "," 33,337 ",40150.0," 49,039 "," 62,483 "," 84,151 "," 156,178 ",93.9,1862.0,5.4,"Eaton Square, Belgravia",62.0,66,128.0,0.0010032841880844327
51.500694,-0.094524,BikePoints_125,"Borough High Street, The Borough",POINT (-0.094524 51.500694),4234,E01003929,Southwark 002B,E02000808,Southwark 002,E09000028,Southwark,Southwark 002B," 11,243 "," 17,561 "," 22,969 "," 28,706 ",34046.0," 39,945 "," 52,158 "," 69,980 "," 99,974 ",95.5,2450.0,23.0,"Borough High Street, The Borough",11294.0,11066,22360.0,0.17526120660599934
51.517821,-0.096496,BikePoints_126,"Museum of London, Barbican",POINT (-0.096496 51.517821),995,E01000001,City of London 001A,E02000001,City of London 001,E09000001,City of London,City of London 001A," 16,598 "," 27,678 "," 37,330 "," 47,464 ",55830.0," 68,664 "," 83,251 "," 105,332 "," 153,458 ",95.1,1749.0,6.2,"Museum of London, Barbican",15963.0,15924,31887.0,0.24993533519881486
51.517008,-0.093885,BikePoints_127,"Wood Street, Guildhall",POINT (-0.093885 51.517008),996,E01000002,City of London 001B,E02000001,City of London 001,E09000001,City of London,City of London 001B," 16,455 "," 25,777 "," 36,639 "," 47,657 ",59810.0," 70,516 "," 85,760 "," 107,083 "," 157,318 ",92.3,1678.0,5.1,"Wood Street, Guildhall",7047.0,8736,15783.0,0.12370964328544219
51.495362,-0.185296,BikePoints_128,"Emperor's Gate, South Kensington",POINT (-0.185296 51.495362),2986,E01002888,Kensington and Chelsea 013E,E02000589,Kensington and Chelsea 013,E09000020,Kensington and Chelsea,Kensington and Chelsea 013E," 6,917 "," 15,806 "," 23,426 "," 32,283 ",42134.0," 60,175 "," 87,281 "," 118,818 "," 226,468 ",76.7,2473.0,10.9,"Emperor's Gate, South Kensington",11947.0,11574,23521.0,0.18436130771823392
51.511897,-0.137043,BikePoints_129,"Golden Square, Soho",POINT (-0.137043 51.511897),4990,E01035716,Westminster 013G,E02000972,Westminster 013,E09000033,Westminster,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Golden Square, Soho",14567.0,15944,30511.0,0.23915003017690722
51.509506,-0.075459,BikePoints_130,"Tower Gardens , Tower",POINT (-0.075459 51.509506),4532,E01004293,Tower Hamlets 027B,E02000890,Tower Hamlets 027,E09000030,Tower Hamlets,Tower Hamlets 027B," 15,371 "," 22,836 "," 29,524 "," 37,732 ",46396.0," 57,581 "," 71,109 "," 88,636 "," 126,173 ",95.0,2403.0,8.8,"Tower Gardens , Tower",21135.0,21906,43041.0,0.3373621464011099
51.533005,-0.136792,BikePoints_131,"Eversholt Street , Camden Town",POINT (-0.136792 51.533005),927,E01000952,Camden 022A,E02000187,Camden 022,E09000007,Camden,Camden 022A," 9,803 "," 14,305 "," 17,450 "," 21,268 ",23914.0," 27,057 "," 30,596 "," 37,182 "," 48,664 ",96.8,1937.0,33.4,"Eversholt Street , Camden Town",8633.0,7898,16531.0,0.12957258525956059
51.523648,-0.074754,BikePoints_132,"Bethnal Green Road, Shoreditch",POINT (-0.074754 51.523648),4430,E01035669,Tower Hamlets 009F,E02000872,Tower Hamlets 009,E09000030,Tower Hamlets,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Bethnal Green Road, Shoreditch",26616.0,26794,53410.0,0.41863600379366833
51.501364,-0.191462,BikePoints_133,"Derry Street, Kensington",POINT (-0.191462 51.501364),2987,E01002889,Kensington and Chelsea 010B,E02000586,Kensington and Chelsea 010,E09000020,Kensington and Chelsea,Kensington and Chelsea 010B," 9,297 "," 14,936 "," 22,244 "," 27,367 ",34652.0," 44,861 "," 59,788 "," 91,167 "," 180,152 ",84.3,1187.0,8.2,"Derry Street, Kensington",23523.0,24078,47601.0,0.3731041456016178
51.504904,-0.06797,BikePoints_134,"Wapping High Street, Wapping",POINT (-0.06797 51.504904),4532,E01004293,Tower Hamlets 027B,E02000890,Tower Hamlets 027,E09000030,Tower Hamlets,Tower Hamlets 027B," 15,371 "," 22,836 "," 29,524 "," 37,732 ",46396.0," 57,581 "," 71,109 "," 88,636 "," 126,173 ",95.0,2403.0,8.8,"Wapping High Street, Wapping",6396.0,5977,12373.0,0.09698152546225536
51.52326,-0.104708,BikePoints_135,"Clerkenwell Green, Clerkenwell",POINT (-0.104708 51.52326),2922,E01002724,Islington 022D,E02000575,Islington 022,E09000019,Islington,Islington 022D," 12,179 "," 17,957 "," 24,420 "," 30,758 ",39208.0," 51,050 "," 66,729 "," 89,409 "," 127,023 ",91.9,2741.0,14.6,"Clerkenwell Green, Clerkenwell",15247.0,15194,30441.0,0.23860135913654854
51.511961,-0.097441,BikePoints_136,"Queen Victoria Street, St. Paul's",POINT (-0.097441 51.511961),998,E01032739,City of London 001F,E02000001,City of London 001,E09000001,City of London,City of London 001F," 17,376 "," 27,741 "," 36,607 "," 46,331 ",58299.0," 70,624 "," 84,913 "," 104,146 "," 164,959 ",92.4,1688.0,13.6,"Queen Victoria Street, St. Paul's",12423.0,13529,25952.0,0.20341586913411872
